"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC124903709 ",14.0676740647678,-0.581146217710951,1.18313595401782,-0.491191410198829,0.623291073741625,0.892863811081546
"BRAT1 ",751.231761212676,0.22521346188373,0.458554318381477,0.491138024124707,0.623328829469097,0.892863811081546
"NPIPB11 ",120.609983602831,0.336349314736884,0.685177387875443,0.490893775376644,0.623501579821712,0.892964865835166
"CD74 ",2178.44752302599,-0.216458833163631,0.440950419873153,-0.490891545643384,0.623503156945514,0.892964865835166
"SNIP1 ",258.024310452756,-0.202233516544336,0.412049998098201,-0.490798489206979,0.623568978698993,0.892984817710824
"BAIAP2-DT ",653.853058999761,0.311927128895991,0.635806312598009,0.490600868087336,0.623708772322776,0.89306181867576
"CEACAM6 ",1522.7710119901,-0.366665629178384,0.747418978603776,-0.490575754262138,0.623726538361553,0.89306181867576
"DUOX1 ",29.0430012368665,0.455494415966083,0.928782911257328,0.490420754349865,0.623836193345689,0.893144513418134
"MEIS3P1 ",6.08044453767493,-0.763244782313169,1.5566125672811,-0.490324181081432,0.623904518503885,0.893168027529603
"LOC105379163 ",16.443633231893,-0.50397516591312,1.02864003829877,-0.489943174627564,0.624174110434043,0.893427088868433
"TEX10 ",430.587643060143,-0.267600884585311,0.54621154640442,-0.489921691232753,0.624189313119018,0.893427088868433
"UFSP2 ",110.005315725417,-0.25861296689202,0.527984141549603,-0.489811997256217,0.624266940354761,0.893448764259409
"IPO11 ",173.923021223083,0.226637715588717,0.462825432210346,0.489682934030545,0.624358279985273,0.893448764259409
"LOC124903560 ",6.05149400587078,-0.847918421491215,1.73157584735814,-0.48968020822471,0.624360209133805,0.893448764259409
"GTF3C1 ",1635.94901625125,0.18267924886496,0.373374261391485,0.489265779017958,0.624653545190881,0.893500276064473
"TFR2 ",235.366835665056,0.459311137959312,0.938789775892285,0.489258777368718,0.624658501521072,0.893500276064473
"TAB3-AS1 ",8.83411814975495,0.747669333996783,1.52824015473533,0.489235498543926,0.624674980266695,0.893500276064473
"DYNLL2 ",1522.82708546484,0.220395168493753,0.450491992430137,0.489232155503702,0.624677346772251,0.893500276064473
"LOC105372266 ",13.7198980693341,-0.525403080732205,1.07396069751117,-0.48922002634714,0.624685932916333,0.893500276064473
"CTU2 ",141.803690082224,-0.242776308423906,0.496307542650976,-0.489165059082401,0.624724844492601,0.893500276064473
"CPNE9 ",6.81784009750716,-0.759546858659404,1.55289752300964,-0.489115892971059,0.62475965029251,0.893500276064473
"C18orf21 ",105.586271989083,-0.248031691569161,0.507368753559661,-0.488858822757588,0.624941649726829,0.893650039609626
"F13A1 ",2690.92526034487,-0.277395560188039,0.567478480824777,-0.488821284967265,0.624968227479914,0.893650039609626
"TSPAN14 ",3181.57195995249,-0.171962095578645,0.351849951498061,-0.488737016579046,0.625027893514359,0.893661101652427
"LOC124902776 ",62.8040949471702,-0.345109047680534,0.706252042142243,-0.488648566075265,0.625090523329267,0.893676399100554
"ZNF584 ",107.229398525297,-0.349365038170326,0.715220103910583,-0.488472060922387,0.625215510753628,0.893731970050534
"TMEM70 ",233.426927699268,-0.220186276592346,0.450846493045511,-0.488384139588105,0.625277773926703,0.893731970050534
"TFPI ",113.816863991331,-0.712928240891056,1.45980075963232,-0.488373660711495,0.625285194921752,0.893731970050534
"MORF4L2 ",556.127401820793,-1.63674013040959,3.35248690753877,-0.488216710624294,0.62539634934015,0.89374790702491
"CDC26 ",72.5333505067503,0.299891737986098,0.61431785328303,0.488170311807511,0.625429211313156,0.89374790702491
"LOC105369669 ",30.0376274421093,0.415635316638629,0.851752202569068,0.487976802860015,0.625566272096185,0.89374790702491
"TRIM3 ",176.902428126152,0.216734708472597,0.444181575602755,0.487941689563524,0.625591143940429,0.89374790702491
"LOC105378460 ",35.7658263507928,0.524160809805698,1.07427715265616,0.487919535950016,0.625606836255823,0.89374790702491
"LOC105376520 ",7.18783213375989,-0.730324728522465,1.49681871205688,-0.487917957358294,0.625607954443725,0.89374790702491
"CLK2P1 ",100.175983411181,-0.262263608694265,0.537623468848436,-0.487820238309204,0.625677174941828,0.893772599283964
"NOP16 ",120.538263755666,-0.243932364683384,0.500299408000788,-0.487572762994354,0.625852491903653,0.893823820717017
"RPL35 ",122.725398549733,-0.239213834447232,0.490649298343882,-0.487545453044904,0.6258718401694,0.893823820717017
"RAD1 ",333.682701041267,-0.227339254008303,0.466295280611199,-0.48754354474769,0.625873192149368,0.893823820717017
"PPL ",8.12695006143716,0.641860565192123,1.31670089786173,0.487476363260996,0.625920789323074,0.893823820717017
"MILR1 ",966.28711983407,-0.209119693910316,0.429259255463168,-0.487164088482325,0.626142052235642,0.89402390063356
"CSTF3-DT ",30.3730749906781,-0.404938619387459,0.831288336314806,-0.487121738267852,0.626172062156541,0.89402390063356
"SFT2D1 ",176.594315641554,0.254256014991869,0.522061444446136,0.487023161156085,0.626241917596545,0.89402390063356
"RNF125 ",780.356409923416,0.236048939180233,0.484714648809728,0.486985362955046,0.626268703709545,0.89402390063356
"AKIRIN1 ",798.306596642607,0.188790621317856,0.387732380002711,0.486909608417373,0.6263223894844,0.894026376960604
"PPP2R3A ",13.3968001380393,-0.522653583659799,1.07415506297771,-0.486571819724917,0.626561797892029,0.894267253667204
"GNRH1 ",35.9555679558764,-0.424167896563417,0.872033205066568,-0.486412551837447,0.626674692976846,0.894267253667204
"EPB42 ",669.901407036124,-0.654133391542033,1.34527577994978,-0.486244828972134,0.626793590723863,0.894267253667204
"LOC105371168 ",8.85140097880143,-0.609928795090709,1.25461599818589,-0.48614779021839,0.626862385350672,0.894267253667204
"LOC105370531 ",13.0509568687974,-0.540152667555019,1.11114335500642,-0.486123293741786,0.626879752388986,0.894267253667204
"CKAP5 ",1726.07275032054,-0.195034174581428,0.401228763096183,-0.486092206043249,0.626901792642144,0.894267253667204
"LOC107984999 ",8.09885104274496,-0.736126535240534,1.51461873594699,-0.486014412584353,0.626956947349038,0.894267253667204
"SLC25A39 ",999.817533310663,-0.271795983574635,0.559238904220787,-0.486010507357925,0.626959716166604,0.894267253667204
"LINC02285 ",7.05233180185847,0.764001493692118,1.57217340448746,0.485952434706899,0.627000890475145,0.894267253667204
"ZNF92 ",232.928685014774,0.2071811481723,0.426352634720857,0.485938472757291,0.627010789862775,0.894267253667204
"IGLV4-3 ",5.58550546520797,0.86425611584037,1.77903705643193,0.48579995156129,0.627109008654097,0.894307705332004
"CYP4F29P ",17.8579814229573,-0.661869541627452,1.36256709042006,-0.485751891617614,0.627143087218701,0.894307705332004
"KIAA1586 ",271.270927287881,-0.274280806182842,0.564843634233921,-0.485587142280252,0.627259914469865,0.894400187928735
"VIRMA ",1016.57904638131,0.172302010292237,0.355072616994125,0.485258513458074,0.62749298005537,0.894658383908273
"PLEKHH3 ",102.462432563875,-0.448846797555309,0.925360064968102,-0.485050970479023,0.627640189965802,0.894794137115523
"LINC00342 ",335.000659164561,0.215946234938522,0.445482280526289,0.48474708058737,0.627855765326325,0.895027324842671
"DKC1 ",750.063805543302,-1.65470099006004,3.41427873833245,-0.4846414475428,0.627930707412175,0.895060013572113
"LOC105377971 ",6.81251399321165,0.764538044036247,1.57875590583298,0.484266149828186,0.628196995968217,0.895296193160309
"FAM21EP ",13.4469837505713,-0.535791095748702,1.10640911072911,-0.484261283238731,0.628200449323652,0.895296193160309
"SYF2 ",385.375670403825,-0.227604246792648,0.470512236802394,-0.483737146433106,0.628572426964899,0.895752144388784
"CCDC124 ",254.565486277848,-0.205607525472138,0.425264487697332,-0.483481530718532,0.628753870562942,0.895840900877958
"HTT ",2111.01428169988,0.250087572486536,0.517285377689928,0.483461515195667,0.628768079120191,0.895840900877958
"ANGPTL6 ",25.4378188503555,0.467554049172659,0.967160979373393,0.483429397116062,0.628790879290189,0.895840900877958
"TRIM11 ",397.353520797388,0.235703154629724,0.487663972010168,0.483331080740181,0.628860674893884,0.895866171709342
"FNDC3A ",1119.12168222795,0.221512718533701,0.458592110065521,0.4830277575034,0.629076027452761,0.896005997713652
"SLC25A46 ",783.868454309103,0.172520271004162,0.357219539064453,0.482953064258432,0.629129062790327,0.896005997713652
"LOC101927018 ",31.9392700394334,0.563065973315971,1.16589258657451,0.482948412057671,0.629132366111338,0.896005997713652
"ZNF213-AS1 ",69.6325865933531,-0.289529623518385,0.599564959062687,-0.482899507621347,0.629167091427263,0.896005997713652
"LOC107984713 ",5.91647136579014,-0.727123983468501,1.50694480125854,-0.482515340217663,0.629439903674294,0.896320339456428
"RSAD1 ",576.661149576675,-0.177067270592251,0.36706845386877,-0.482382151683223,0.629534497851949,0.896348592377775
"ARL2BP ",425.445595050742,0.260468899000926,0.540010166243841,0.482340732235977,0.629563916326931,0.896348592377775
"MRPS7 ",313.628599569361,-0.225471083953151,0.467658068292983,-0.482128074420167,0.629714967399928,0.89640988411934
"COX17 ",83.5978639022914,0.290350861405257,0.602271073881199,0.482093319764066,0.62973965514172,0.89640988411934
"VCP ",2475.5482747832,0.170853641560655,0.354423923995755,0.48206012628736,0.629763234296172,0.89640988411934
"CDK2AP1 ",565.876596631699,-0.190464048859403,0.395633878092345,-0.481414912640384,0.630221640002084,0.896848089397508
"MCM3AP ",1983.41251342265,0.17841472547674,0.370606483373377,0.481412855632618,0.630223101674645,0.896848089397508
"PPP4R3B ",1422.6767914179,0.176413368696587,0.366459754831643,0.481399025051561,0.630232929473291,0.896848089397508
"LOC107987081 ",60.0200737711099,-0.368223741043483,0.765007640531328,-0.481333416209722,0.63027955100084,0.896848089397508
"PGP ",372.353663623186,0.353883887958329,0.736052587219413,0.480786147760443,0.630668496344643,0.897277576318729
"ZNF141 ",679.898056454002,0.183590934278324,0.381874888649612,0.480761997542019,0.630685662336646,0.897277576318729
"CCSAP ",550.976387201367,0.200630798744152,0.417492119490026,0.480561882196066,0.630827912130798,0.89740309894119
"NDUFB4 ",230.221122443317,-0.225717901748514,0.469829954554613,-0.480424671863438,0.630925454493732,0.89740309894119
"PSMD11 ",721.200911141084,0.18103877300371,0.376850453891266,0.480399508967943,0.630943343409095,0.89740309894119
"CAND1 ",1718.41240145441,-0.172802483769055,0.359747011195258,-0.480344459832812,0.630982479934244,0.89740309894119
"SNORD83A ",9.45862231102776,-0.589101087174538,1.22715372532943,-0.480054841553283,0.631188397633512,0.897602409939327
"CELF3 ",5.99927379661739,0.862151289287741,1.79676583446334,0.479835086326231,0.631344662024116,0.897602409939327
"LOC101928059 ",20.5248260584487,0.43211811273954,0.900565117826735,0.479829946980777,0.631348316726829,0.897602409939327
"CCDC96 ",18.7664931002032,-0.467083903628038,0.973541837952466,-0.479777946277481,0.631385296088972,0.897602409939327
"GTF2E2 ",211.517053084849,-0.199321239545112,0.415549969083448,-0.479656489891559,0.631471671200816,0.897602409939327
"SMARCA5 ",1613.8724046746,-0.188428619287982,0.392847059556042,-0.479648796406738,0.631477142680899,0.897602409939327
"LINC02014 ",7.66487923838031,-0.659826488945018,1.37589037431146,-0.479563271365437,0.63153796804575,0.897602409939327
"TYW3 ",410.252728903671,-0.183652139767151,0.382993431469857,-0.47951772713785,0.631570360094729,0.897602409939327
"SMYD3 ",195.915354084284,-0.239554405777053,0.499605390962939,-0.479487231543551,0.631592049622599,0.897602409939327
"UQCRHL ",60.8159328856691,-0.298628690749704,0.622907274795528,-0.479411146462738,0.631646165362438,0.897605190728505
"LOC100128494 ",32.0887580752662,0.391191052778793,0.816187415403968,0.479290718523484,0.63173182412689,0.897652791792556
"IRS2 ",2478.98813493296,-0.423569828874882,0.884171294856744,-0.479058561772818,0.631896968036079,0.897777639082319
"SELENBP1 ",415.583496226124,-0.680267797964709,1.42012243269788,-0.479020528302175,0.631924024766351,0.897777639082319
"LOC114841035 ",13.3756137049928,-0.551880449599537,1.15290114125237,-0.478688440710574,0.632160290367166,0.898039164349394
"UTP14A ",217.716381889774,-1.51049813237123,3.15600929832595,-0.478610165430263,0.632215985230241,0.898044151038152
"ENPEP ",23.8022316906329,-0.918277320414738,1.92022290587785,-0.478213918604902,0.632497956987621,0.898207657172947
"DIRC3 ",15.4683525896057,-0.582593458168274,1.21829270711671,-0.478204831043499,0.632504424380966,0.898207657172947
"COA6-AS1 ",17.3922232421776,-0.507705072251182,1.06179592300204,-0.478156923804847,0.632538519245903,0.898207657172947
"ZC3H6 ",296.809472309945,0.193663843002546,0.405023123638043,0.478155027947535,0.632539868515251,0.898207657172947
"XPO7 ",2172.83700467081,-0.266420803587225,0.557279866253323,-0.478073621030691,0.63259780644359,0.898212901835819
"UBB ",972.119162107016,-0.165328974415566,0.345874223646962,-0.478003167371962,0.63264795067418,0.898212901835819
"MUC5B ",5.96854105683251,-0.745433775384202,1.56109735883638,-0.477506269013123,0.633001657837961,0.898403061461569
"GAREM2 ",59.9789424613563,-0.566033480580249,1.18550420343813,-0.4774622299429,0.633033010219883,0.898403061461569
"IARS2 ",1175.94429103646,0.203017802616007,0.425241858953538,0.477417258770353,0.633065026866265,0.898403061461569
"TUG1 ",3829.9013706372,0.196463554659762,0.411700166104102,0.477200571762909,0.633219304021759,0.898403061461569
"LOC105375490 ",14.845066705933,0.526082053265019,1.10250232305097,0.477170924963844,0.633240413237084,0.898403061461569
"ZKSCAN2 ",159.073000794884,0.253020767321885,0.530266799902548,0.477157475007647,0.633249990019394,0.898403061461569
"ELMO3 ",141.481524944975,-0.288538462379225,0.604723455276674,-0.477141178933125,0.633261593407797,0.898403061461569
"LOC105377623 ",9.7354020821741,-0.784547787071161,1.64436801738525,-0.477112044734785,0.633282338224755,0.898403061461569
"COX7A2L ",566.261703403994,-0.197294580163127,0.413532280551586,-0.477095959473751,0.633293791754096,0.898403061461569
"KIFAP3 ",231.149466650751,-0.206838391689164,0.433562605349817,-0.477066954430441,0.633314445051994,0.898403061461569
"ABHD12 ",250.778025497249,0.312364833262176,0.654916943874509,0.476953354442497,0.633395337680666,0.898403061461569
"ABCB6 ",351.937981490183,-0.449175062383208,0.942017022148382,-0.476822660124348,0.633488408314483,0.898403061461569
"ZKSCAN8P1 ",28.6518870472185,-0.381925837646721,0.80099606800394,-0.476813623565556,0.633494843684336,0.898403061461569
"LOC105372246 ",45.1571016436396,-0.336210666488769,0.705156886955643,-0.476788460423727,0.63351276371876,0.898403061461569
"ETV6 ",2850.94982881209,-0.297228076537155,0.623618408186807,-0.476618510029805,0.633633800216462,0.898500664792773
"LOC124902016 ",7.05765790615398,-0.692101297022381,1.45257664052297,-0.476464564908053,0.633743446427013,0.898564149455998
"ZNF487 ",70.1263540450543,0.329290198055642,0.691192178660443,0.476409033872199,0.633782999947522,0.898564149455998
"BACE1-AS ",22.3182942227089,-0.442476654680949,0.929247248081755,-0.476166763575952,0.633955575925876,0.89873478096288
"RPS8 ",433.429740545177,-0.183711655333834,0.386012011554886,-0.475922121163611,0.634129861832593,0.898789011439838
"FKBP8 ",1425.67492275859,-0.194424722952444,0.408583701177106,-0.475850413005506,0.634180951348082,0.898789011439838
"TONSL ",434.065180368797,-0.274504010114807,0.576921668267449,-0.475808112631944,0.634211089679207,0.898789011439838
"BMP6 ",17.6002214804187,-0.608117665137229,1.27822202117143,-0.475752768349209,0.634250522500385,0.898789011439838
"TFAP2E-AS1 ",100.423539170476,0.466702392670595,0.981133913092851,0.475676547760334,0.63430483139674,0.898789011439838
"LOC105378841 ",18.5514261405643,0.509140051815514,1.07035675180087,0.475673228537016,0.634307196463294,0.898789011439838
"LOC112268469 ",15.2883219230775,-0.540180871828095,1.13614409122113,-0.475451024216047,0.634465533562741,0.898806559908042
"UBR4 ",4843.19155677379,0.26786689876731,0.563461780518029,0.475394974475538,0.634505475812424,0.898806559908042
"RALGAPA1 ",207.743939567207,0.224438811839732,0.472224364053545,0.475280034077791,0.634587388139149,0.898806559908042
"PM20D2 ",1343.55068945993,-0.182353278720198,0.383823473080631,-0.475096734591556,0.634718025859407,0.898806559908042
"EEF2KMT ",55.5616647110668,-0.412447756528719,0.868202145258108,-0.475059591572539,0.634744499111199,0.898806559908042
"LOC730098 ",7.10985904417562,1.03495135237469,2.17891055334468,0.474985699062323,0.63479716652145,0.898806559908042
"SPON1 ",716.96550865738,-0.794010522715268,1.67188173453735,-0.474920268768288,0.634843803970287,0.898806559908042
"ATP6V0D1-DT ",112.18749616653,0.27490552621852,0.578941308269924,0.474841788436263,0.63489974514558,0.898806559908042
"GNB1L ",70.6001497845641,-0.292026734399257,0.615033372609967,-0.474814453010911,0.634919230463761,0.898806559908042
"CMTM1 ",194.169637863084,0.301606522821791,0.635325512398313,0.474727548218937,0.634981179872873,0.898806559908042
"TMEM163 ",25.0152087455478,-0.966556385675812,2.03679160369588,-0.474548492797171,0.635108826203511,0.898806559908042
"PRKAG1 ",315.588397727543,0.201003036762822,0.423652419583641,0.474452705735434,0.635177116033856,0.898806559908042
"CD276 ",19.4313469845383,-0.797767074137579,1.68166085073555,-0.474392368585283,0.6352201340186,0.898806559908042
"UBE2G1 ",496.673877811623,0.254178376289072,0.535921627356804,0.474282737091045,0.635298300058385,0.898806559908042
"UFM1 ",760.222864125694,0.208147394782462,0.438874107216377,0.474275860343339,0.635303203238726,0.898806559908042
"RAB11A ",1352.13504622302,-0.17233248406722,0.363376075330425,-0.47425379865891,0.635318933517679,0.898806559908042
"UBE2W ",753.778203760511,0.28490280039789,0.600768705505706,0.474230428094734,0.635335597225088,0.898806559908042
"LRATD2 ",27.2067142602685,-0.520425895425606,1.09753077252013,-0.474178864461918,0.635372363841018,0.898806559908042
"TIMELESS ",1228.4485993271,-0.237688241008414,0.501356673107343,-0.47409011140762,0.635435649878832,0.898806559908042
"SDC4 ",19.2705248164453,-0.583783318309772,1.23153985326791,-0.474027143141731,0.635480551492785,0.898806559908042
"ZDHHC13 ",249.238170407591,0.294795998665064,0.621979050234045,0.473964514647455,0.635525212150748,0.898806559908042
"CCDC125_1 ",10.2607848724326,0.656619739515184,1.38556011872504,0.473902020303091,0.635569778467267,0.898806559908042
"SON ",6598.3412594749,0.223473177394363,0.471602050258573,0.47385963922726,0.635600002248264,0.898806559908042
"SENCR ",17.0821116434064,-0.573617260833162,1.2106512009734,-0.473808856235352,0.635636218598965,0.898806559908042
"ABHD4 ",407.783820412932,0.214937707868935,0.453694566030785,0.473749795483225,0.635678339405417,0.898806559908042
"MKRN2OS ",7.42699415592524,-0.862737025366049,1.82112196894533,-0.473739288239813,0.635685833059724,0.898806559908042
"RASSF4 ",598.567438438321,0.541749997988189,1.14371016845698,0.473677696438674,0.635729760427723,0.898806559908042
"BOD1 ",193.351522438606,-0.265700942070169,0.561028297567024,-0.473596328781307,0.635787793931883,0.898814765938862
"URB1-AS1 ",25.5685576682573,-0.440131468807817,0.929953570224276,-0.473283272305381,0.636011094707071,0.899019328297414
"CIB1 ",395.576895113395,0.184007635224967,0.388869430447731,0.473186166917535,0.63608036595716,0.899019328297414
"TMEM242 ",172.144197209151,0.219519185305765,0.463959618034781,0.473142870139419,0.636111253239991,0.899019328297414
"FKTN ",369.979242625045,-0.245760261639791,0.519487059863133,-0.473082547435427,0.636154287622085,0.899019328297414
"L3HYPDH ",372.36818679571,-0.260628861275031,0.551045404377277,-0.472971662960444,0.636233396113489,0.899019328297414
"SNORD18C ",23.7171954971919,-0.402327476905627,0.850675070769774,-0.472950825444504,0.636248262719511,0.899019328297414
"RSKR ",365.877140429694,0.227291525698227,0.480652836351655,0.472880858091796,0.636298182268726,0.899019328297414
"ELF3-AS1 ",6.60956133333772,-0.695702553533785,1.47171107386482,-0.47271680283469,0.636415237113544,0.899110895286674
"LOC644285 ",91.8630808938109,-0.305630427462652,0.646770702640492,-0.472548348610864,0.636535440105686,0.899127094240127
"TOR2A ",263.713741319915,0.365269241649312,0.773106916018336,0.472469245949222,0.636591888276627,0.899127094240127
"SLC39A1 ",752.056214647124,0.304546512933432,0.644589690856304,0.472465689807818,0.636594426011688,0.899127094240127
"LOC124902687 ",12.3627153137245,-0.582853886481565,1.23379378791309,-0.472407862798077,0.63663569314405,0.899127094240127
"ELP1 ",757.097433930579,0.18454816640078,0.390838197850045,0.472185593465423,0.636794321868085,0.899178491799265
"TAF1A ",131.05242728397,0.244464978613516,0.517733430944424,0.472183104281242,0.636796098438258,0.899178491799265
"COPS2 ",565.932379070052,-0.259559681413195,0.549754738017644,-0.472137234049385,0.636828837122985,0.899178491799265
"HSPA9 ",1318.02410472851,-0.173347828913025,0.367348742042016,-0.471888995588826,0.637006023166484,0.899245174758607
"ZNF692 ",462.108586096058,-0.193628914316436,0.410385854919372,-0.471821608847796,0.637054125621327,0.899245174758607
"EXT2 ",1042.3664299105,0.21081678254145,0.446824757013671,0.471810881631611,0.637061783135751,0.899245174758607
"DNMT3A ",1429.94132460601,-0.178408867564207,0.378162558307221,-0.471778243628411,0.6370850816815,0.899245174758607
"NUDT14 ",43.0959604656143,-0.463738587731241,0.983499988217149,-0.471518651029054,0.637270403892797,0.899402270978565
"LOC119746555 ",43.0493313537922,-0.507446175664845,1.0763483044553,-0.471451642153739,0.637318244968914,0.899402270978565
"LBR ",2418.42407152592,0.180859456125396,0.38369016580792,0.471368495318528,0.63737760986427,0.899402270978565
"ACE ",49.4415007394633,-0.723069425663107,1.5343318500154,-0.471260129062593,0.63745498432837,0.899402270978565
"LOC124902781 ",10.2626327993265,-0.742278154638064,1.57510489805221,-0.471256330645642,0.637457696503316,0.899402270978565
"RB1 ",1750.39534478803,-0.207855680305258,0.441235639752979,-0.47107636278344,0.637586204106944,0.899509836569634
"RPL4 ",835.221238511135,-0.167229621159216,0.35514914027067,-0.470871535918025,0.637732475752485,0.89959682193229
"MYL12B ",630.041778725209,0.189631112172918,0.402784686057276,0.470800203525992,0.637783419191051,0.89959682193229
"LOC101928044 ",7.14682100667514,0.694979381590607,1.47648174958169,0.470699608571189,0.637855263975133,0.89959682193229
"SCARF2 ",22.0447050462328,0.497678129542975,1.05734557636021,0.470686349543518,0.637864733808974,0.89959682193229
"ZNF846 ",388.935043574634,0.176982391654928,0.376058966913579,0.470624043637283,0.637909234588863,0.89959682193229
"FBXO10 ",134.140695483092,-0.225012980634786,0.478208963636961,-0.470532753973236,0.637974438809783,0.89961505387394
"CGGBP1 ",2338.92763655834,0.169699612564698,0.360966937346544,0.470125086281182,0.638265652217336,0.899907386503393
"MBNL1 ",4639.4805464677,0.186902119557586,0.397582762514353,0.47009613388568,0.638286336199687,0.899907386503393
"GPRIN3 ",1422.97293211315,-0.48621697684335,1.03478729511822,-0.46987142105161,0.638446883653973,0.899986794957311
"NNAT ",50.2066229359585,-0.46219825533441,0.98367073287742,-0.469870902819681,0.638447253927529,0.899986794957311
"ASPRV1 ",146.945537493284,-0.237352139647193,0.505379537366474,-0.469651266222672,0.638604191053924,0.900033228495704
"LINC00630 ",29.0845875294139,-0.931493145648727,1.98345005060037,-0.46963277213196,0.638617406391523,0.900033228495704
"TP53I11 ",520.280826560536,0.587232153483069,1.2508489871392,0.469466865721433,0.638735963404565,0.900033228495704
"HDAC3 ",378.515450541234,0.182717475808632,0.38922612900275,0.469437846520682,0.638756701525461,0.900033228495704
"FGD6 ",210.628850318935,0.27450035186221,0.584840975264224,0.46935895990905,0.638813078044478,0.900033228495704
"NONO ",1448.65796407131,-1.27260671747209,2.71150432602105,-0.469336045404563,0.63882945434504,0.900033228495704
"SUDS3 ",972.862842812656,-0.166374248021027,0.354612367497029,-0.469172153231292,0.638946588238982,0.900033228495704
"POLR3K ",131.031656353117,-0.292999046496725,0.624580552672502,-0.469113303709215,0.638988650246965,0.900033228495704
"PREPL ",280.909585221294,0.285461611350855,0.608525548178646,0.469103741338813,0.638995484949106,0.900033228495704
"NACC1 ",1076.10788618908,0.167471007577242,0.357078438017208,0.469003417028421,0.639067193575976,0.900033228495704
"DYNLT5 ",287.303739275934,0.571663296796087,1.21899055728742,0.468964499666175,0.639095011377323,0.900033228495704
"LOC389765 ",90.9370962784291,-0.26644398038932,0.56835501818823,-0.468798500695349,0.639213671738468,0.900033228495704
"LOC101929551 ",20.3235813824245,-0.584262401175393,1.24636494465399,-0.468773133969677,0.639231805344042,0.900033228495704
"RBIS ",77.2083408828287,-0.268290642614687,0.572359256046117,-0.46874518020037,0.639251788568072,0.900033228495704
"PLEK2 ",9.23499344400358,0.636741335156836,1.35844780781032,0.46872712480813,0.639264695909291,0.900033228495704
"TMEM81 ",25.4023712442524,-0.441350760672817,0.94195949781955,-0.468545369195232,0.639394634463493,0.900045237336136
"LOC107984302 ",7.87418761032238,-0.653633167871327,1.39503272854309,-0.468543249557989,0.639396149874547,0.900045237336136
"PSMD2 ",1477.68810132418,0.164536359750782,0.3512028450437,0.468493812259149,0.63943149494797,0.900045237336136
"ADGRE5 ",3154.2827728166,0.218026963795983,0.465449310952522,0.468422572910894,0.639482428781971,0.900045237336136
"R3HCC1L ",423.907378788706,0.189430180709467,0.404470874328191,0.468340720513194,0.639540952702048,0.900053995342618
"XYLB ",110.633948253107,-0.477685766396174,1.02045813564823,-0.468109126390308,0.639706553113304,0.900144459555404
"GALK1 ",291.862670027821,0.293602890395969,0.627285682657871,0.468052911955434,0.639746751718532,0.900144459555404
"AFF1 ",3265.05970289018,0.269829977016971,0.576521129105531,0.468031375425234,0.639762152642346,0.900144459555404
"LOC124903527 ",55.9961763968792,0.486082096431478,1.03946218723581,0.467628454791696,0.640050312627751,0.900446052861352
"FZD6 ",712.304899919409,-0.558051659003626,1.19347553384354,-0.467585336421972,0.640081153155495,0.900446052861352
"CNPY3 ",955.472387129235,0.230733807091242,0.493675762329895,0.467379249089113,0.640228566251693,0.900579810088718
"LOC124903680 ",9.25260344665982,-0.628844163920885,1.34583740673837,-0.467251215319454,0.640320155229816,0.90063502667347
"SFRP1 ",5.91101381451536,-1.08858264482021,2.33032012348331,-0.467138670713199,0.640400668557552,0.900674657176113
"GOLGA7 ",646.072783500882,0.175077348060513,0.375083410364729,0.466769105811075,0.640665081498006,0.900972900833471
"SLC12A7_1 ",108.506515790939,0.256403254942859,0.549465268622494,0.466641423188876,0.640756445305032,0.900976549396503
"AKT1 ",1623.75687701139,0.194818415840266,0.417598776171631,0.466520562215911,0.640842932869199,0.900976549396503
"CMTM3 ",962.571375305509,-0.182467014595321,0.391137937858849,-0.466502982539036,0.640855513212524,0.900976549396503
"CXADR ",6.62303031530787,-0.816035896447378,1.74942776623355,-0.466458754226973,0.640887164270502,0.900976549396503
"PIGG ",1187.76165645193,0.193765934472411,0.415492470304901,0.466352457194276,0.640963236168776,0.900976549396503
"ZMYM2 ",1555.62720471756,-0.221512430028598,0.475015734915149,-0.466326510359001,0.640981805698262,0.900976549396503
"LOC124900727 ",14.6216406223423,-0.607459884813938,1.3030201313457,-0.466193783350515,0.641076798758191,0.901000001238501
"NECAB1 ",13.6077126233014,-0.679893089758768,1.45850699781536,-0.466156892477823,0.641103202694256,0.901000001238501
"SNORA48 ",73.6376358166737,-0.460948414809688,0.989141249373011,-0.466008686931083,0.641209282553841,0.901019272727473
"VAC14 ",844.327862930937,0.195698661356875,0.419986683302647,0.46596396775717,0.641241292266421,0.901019272727473
"LOC105373247 ",5.82170019578317,-1.06206785971839,2.2795152682292,-0.465918291717976,0.641273987585919,0.901019272727473
"FAM3A ",202.268962783736,-1.4624232718177,3.13999883783605,-0.465740067861151,0.641401568478714,0.901124956482177
"LOC124903210 ",29.6544815830675,0.677619107528068,1.45576678124759,0.465472296975583,0.641593271190652,0.901320702360811
"XPO4 ",896.628246503056,0.182865900106783,0.393070044898421,0.465224716256463,0.641770540605967,0.9014440480408
"CENPS ",5.95253020987054,-0.858260407297266,1.84491448925015,-0.465203353487726,0.641785837445284,0.9014440480408
"GET1 ",88.1845370734196,-0.244479179441769,0.525638909261757,-0.465108604279566,0.641853684575643,0.901465768208785
